,fname,val,k
518,000000561832.jpg,True,15
519,000000546030.jpg,True,15
520,000000517559.jpg,True,15
521,000000539009.jpg,False,15
522,000000522578.jpg,True,15
523,000000516032.jpg,True,15
524,000000570370.jpg,True,15
525,000000574204.jpg,True,15
526,000000558691.jpg,True,15
527,000000575148.jpg,False,15
528,000000563800.jpg,False,15
529,000000549591.jpg,True,15
530,000000575085.jpg,True,15
531,000000553922.jpg,False,15
532,000000547967.jpg,False,15
533,000000578266.jpg,True,15
534,000000527393.jpg,True,15
535,000000575423.jpg,False,15
536,000000525963.jpg,True,15
537,000000573919.jpg,False,15
538,000000579597.jpg,True,15
539,000000555594.jpg,True,15
540,000000546259.jpg,False,15
541,000000569152.jpg,False,15
542,000000580193.jpg,False,15
543,000000538224.jpg,True,15
544,000000542648.jpg,False,15
545,000000571981.jpg,False,15
546,000000547045.jpg,True,15
547,000000523122.jpg,False,15
548,000000520415.jpg,True,15
549,000000581706.jpg,False,15
550,000000527864.jpg,True,15
551,000000551694.jpg,True,15
552,000000575667.jpg,False,15
553,000000551774.jpg,True,15
554,000000572583.jpg,True,15
555,000000520646.jpg,True,15
556,000000581836.jpg,False,15
557,000000519270.jpg,True,15
558,000000553238.jpg,True,15
559,000000579972.jpg,False,15
560,000000523479.jpg,False,15
561,000000535518.jpg,True,15
562,000000537609.jpg,False,15
563,000000526817.jpg,False,15
564,000000521081.jpg,True,15
565,000000581333.jpg,False,15
566,000000516057.jpg,True,15
567,000000543682.jpg,True,15
568,000000548880.jpg,True,15
569,000000517444.jpg,True,15
570,000000539240.jpg,False,15
571,000000529316.jpg,True,15
572,000000552278.jpg,False,15
573,000000563732.jpg,False,15
574,000000536706.jpg,False,15
575,000000534563.jpg,True,15
576,000000554594.jpg,False,15
577,000000557696.jpg,False,15
578,000000577799.jpg,True,15
579,000000548740.jpg,False,15
580,000000534009.jpg,True,15
581,000000554331.jpg,True,15
582,000000567534.jpg,False,15
583,000000566933.jpg,True,15
584,000000578443.jpg,False,15
585,000000538959.jpg,False,15
586,000000528871.jpg,False,15
587,000000557414.jpg,False,15
588,000000555395.jpg,True,15
589,000000515901.jpg,False,15
590,000000521120.jpg,False,15
591,000000581272.jpg,True,15
592,000000579285.jpg,True,15
593,000000533977.jpg,False,15
594,000000550858.jpg,False,15
595,000000526293.jpg,True,15
596,000000536002.jpg,False,15
597,000000535665.jpg,True,15
598,000000571986.jpg,True,15
599,000000518031.jpg,True,15
600,000000527900.jpg,False,15
601,000000533432.jpg,True,15
602,000000518666.jpg,False,15
603,000000576917.jpg,True,15
604,000000556457.jpg,True,15
605,000000574903.jpg,False,15
606,000000565621.jpg,True,15
607,000000533748.jpg,False,15
608,000000539433.jpg,False,15
609,000000527880.jpg,True,15
610,000000544377.jpg,False,15
611,000000536527.jpg,False,15
612,000000542237.jpg,True,15
613,000000576699.jpg,False,15
614,000000575297.jpg,True,15
615,000000536452.jpg,True,15
616,000000573220.jpg,True,15
617,000000536501.jpg,True,15
618,000000516887.jpg,False,15
619,000000565403.jpg,True,15
620,000000526569.jpg,True,15
621,000000564182.jpg,False,15
622,000000558590.jpg,True,15
623,000000579873.jpg,False,15
624,000000561906.jpg,True,15
625,000000515817.jpg,False,15
626,000000556989.jpg,False,15
627,000000561819.jpg,True,15
628,000000536691.jpg,True,15
629,000000577523.jpg,False,15
630,000000529869.jpg,False,15
631,000000546505.jpg,True,15
632,000000536625.jpg,True,15
633,000000539855.jpg,False,15
634,000000556297.jpg,False,15
635,000000561782.jpg,True,15
636,000000567088.jpg,True,15
637,000000530733.jpg,False,15
638,000000546250.jpg,True,15
639,000000536060.jpg,False,15
640,000000543828.jpg,True,15
641,000000531712.jpg,False,15
642,000000520071.jpg,False,15
643,000000555841.jpg,True,15
644,000000527478.jpg,True,15
645,000000537435.jpg,False,15
646,000000563375.jpg,False,15
647,000000545067.jpg,False,15
648,000000577248.jpg,True,15
649,000000544029.jpg,True,15
650,000000556710.jpg,False,15
651,000000573304.jpg,True,15
652,000000551289.jpg,False,15
653,000000550406.jpg,True,15
654,000000542507.jpg,True,15
655,000000527017.jpg,True,15
656,000000517180.jpg,False,15
657,000000569870.jpg,True,15
658,000000543031.jpg,True,15
659,000000573837.jpg,True,15
660,000000535436.jpg,False,15
661,000000569473.jpg,False,15
662,000000561236.jpg,True,15
663,000000577218.jpg,True,15
664,000000570627.jpg,True,15
665,000000552653.jpg,False,15
666,000000537187.jpg,True,15
667,000000527041.jpg,True,15
668,000000573305.jpg,True,15
669,000000547924.jpg,False,15
670,000000575402.jpg,True,15
671,000000538998.jpg,True,15
672,000000537593.jpg,False,15
673,000000573040.jpg,True,15
674,000000563675.jpg,True,15
675,000000530657.jpg,True,15
676,000000538598.jpg,True,15
677,000000523570.jpg,True,15
678,000000529747.jpg,False,15
679,000000578234.jpg,True,15
680,000000576969.jpg,False,15
681,000000578296.jpg,False,15
682,000000541960.jpg,False,15
683,000000519473.jpg,True,15
684,000000567092.jpg,True,15
685,000000560595.jpg,False,15
686,000000575735.jpg,False,15
687,000000519780.jpg,False,15
688,000000551644.jpg,False,15
689,000000537767.jpg,False,15
690,000000538855.jpg,True,15
691,000000528883.jpg,False,15
692,000000556263.jpg,False,15
693,000000560939.jpg,False,15
0,000000575477.jpg,True,10
1,000000560116.jpg,True,10
2,000000521272.jpg,True,10
3,000000565145.jpg,True,10
4,000000563577.jpg,True,10
5,000000561315.jpg,True,10
6,000000569105.jpg,False,10
7,000000552220.jpg,True,10
8,000000520056.jpg,False,10
9,000000516578.jpg,False,10
10,000000552991.jpg,True,10
11,000000565162.jpg,True,10
12,000000528335.jpg,True,10
13,000000517376.jpg,True,10
14,000000529573.jpg,True,10
15,000000572642.jpg,True,10
16,000000578028.jpg,True,10
17,000000523595.jpg,True,10
18,000000544907.jpg,True,10
19,000000516894.jpg,True,10
20,000000552608.jpg,True,10
21,000000545451.jpg,True,10
22,000000542588.jpg,True,10
23,000000521551.jpg,True,10
24,000000557754.jpg,True,10
25,000000515756.jpg,True,10
26,000000537605.jpg,True,10
27,000000515816.jpg,True,10
28,000000567334.jpg,True,10
29,000000539587.jpg,True,10
30,000000562311.jpg,True,10
31,000000537285.jpg,True,10
32,000000565359.jpg,True,10
33,000000570181.jpg,True,10
34,000000539429.jpg,True,10
35,000000574274.jpg,True,10
36,000000530553.jpg,True,10
37,000000518851.jpg,True,10
38,000000533205.jpg,True,10
39,000000541153.jpg,True,10
40,000000546392.jpg,True,10
41,000000521265.jpg,True,10
42,000000572281.jpg,True,10
43,000000554696.jpg,True,10
44,000000536279.jpg,True,10
45,000000535846.jpg,True,10
46,000000581095.jpg,True,10
47,000000531629.jpg,True,10
48,000000571771.jpg,True,10
49,000000526298.jpg,True,10
50,000000540650.jpg,True,10
51,000000569623.jpg,True,10
52,000000536478.jpg,True,10
53,000000572838.jpg,True,10
54,000000564877.jpg,True,10
55,000000528908.jpg,True,10
56,000000580270.jpg,True,10
57,000000557331.jpg,True,10
58,000000562439.jpg,True,10
59,000000581265.jpg,True,10
60,000000563383.jpg,True,10
61,000000561282.jpg,True,10
62,000000538024.jpg,True,10
63,000000527115.jpg,True,10
64,000000522693.jpg,True,10
65,000000574230.jpg,True,10
66,000000533167.jpg,True,10
67,000000538130.jpg,True,10
68,000000580438.jpg,True,10
69,000000533866.jpg,True,10
70,000000528324.jpg,True,10
71,000000534376.jpg,True,10
72,000000556895.jpg,True,10
73,000000528290.jpg,True,10
74,000000561250.jpg,True,10
75,000000562329.jpg,True,10
76,000000536253.jpg,True,10
77,000000578639.jpg,True,10
78,000000536908.jpg,True,10
79,000000546225.jpg,True,10
80,000000524726.jpg,True,10
81,000000531731.jpg,True,10
82,000000534550.jpg,True,10
83,000000557770.jpg,True,10
84,000000548767.jpg,True,10
85,000000580496.jpg,True,10
86,000000547042.jpg,True,10
87,000000515996.jpg,True,10
88,000000532886.jpg,True,10
89,000000561759.jpg,True,10
90,000000529595.jpg,True,10
91,000000528991.jpg,True,10
92,000000558680.jpg,True,10
93,000000570157.jpg,True,10
94,000000544938.jpg,True,10
95,000000551628.jpg,False,10
96,000000549070.jpg,False,10
97,000000531251.jpg,False,10
98,000000570020.jpg,False,10
99,000000541781.jpg,False,10
100,000000533390.jpg,False,10
101,000000535731.jpg,False,10
102,000000534899.jpg,True,10
103,000000531417.jpg,False,10
104,000000579338.jpg,False,10
105,000000556206.jpg,False,10
106,000000549408.jpg,True,10
107,000000562665.jpg,True,10
108,000000533718.jpg,False,10
109,000000525013.jpg,False,10
110,000000553257.jpg,False,10
111,000000580448.jpg,False,10
112,000000565472.jpg,True,10
113,000000554153.jpg,False,10
114,000000567461.jpg,False,10
115,000000546616.jpg,False,10
116,000000580635.jpg,True,10
117,000000572576.jpg,False,10
118,000000544030.jpg,True,10
119,000000518045.jpg,True,10
120,000000536115.jpg,False,10
121,000000515675.jpg,True,10
122,000000575809.jpg,True,10
123,000000567386.jpg,False,10
124,000000556200.jpg,False,10
125,000000534059.jpg,False,10
126,000000550131.jpg,True,10
127,000000580535.jpg,False,10
128,000000556184.jpg,False,10
129,000000568541.jpg,False,10
130,000000529816.jpg,False,10
131,000000533740.jpg,False,10
132,000000558413.jpg,False,10
133,000000547159.jpg,False,10
134,000000522532.jpg,False,10
135,000000522518.jpg,True,10
136,000000532935.jpg,True,10
137,000000527385.jpg,True,10
138,000000553170.jpg,False,10
139,000000549116.jpg,False,10
140,000000528593.jpg,False,10
141,000000569573.jpg,True,10
142,000000574441.jpg,False,10
143,000000520695.jpg,False,10
144,000000540360.jpg,False,10
145,000000577101.jpg,False,10
146,000000545887.jpg,False,10
147,000000551634.jpg,True,10
148,000000519518.jpg,True,10
149,000000522050.jpg,False,10
150,000000575390.jpg,False,10
151,000000556768.jpg,False,10
152,000000556093.jpg,False,10
153,000000564207.jpg,True,10
154,000000580425.jpg,False,10
155,000000564213.jpg,False,10
156,000000560650.jpg,False,10
157,000000557034.jpg,False,10
158,000000529971.jpg,False,10
159,000000517486.jpg,False,10
160,000000573244.jpg,False,10
161,000000575054.jpg,True,10
162,000000545146.jpg,True,10
163,000000563193.jpg,True,10
164,000000565010.jpg,False,10
165,000000531933.jpg,True,10
166,000000558218.jpg,False,10
167,000000568380.jpg,False,10
168,000000539272.jpg,True,10
169,000000549533.jpg,False,10
170,000000531314.jpg,False,10
171,000000568719.jpg,False,10
172,000000539547.jpg,False,10
173,000000523303.jpg,False,10
174,000000581644.jpg,True,10
175,000000549751.jpg,False,10
176,000000520711.jpg,True,10
177,000000523901.jpg,False,10
178,000000535095.jpg,False,10
179,000000528902.jpg,False,10
180,000000570119.jpg,False,10
181,000000543937.jpg,True,10
182,000000524659.jpg,False,10
183,000000531359.jpg,False,10
184,000000535747.jpg,False,10
185,000000540948.jpg,False,10
186,000000571693.jpg,False,10
187,000000535985.jpg,False,10
188,000000549811.jpg,True,10
189,000000569932.jpg,False,10
190,000000529730.jpg,True,10
191,000000519750.jpg,False,10
192,000000557526.jpg,False,10
193,000000532386.jpg,True,10
194,000000559276.jpg,True,10
195,000000517550.jpg,False,10
196,000000547805.jpg,True,10
197,000000579864.jpg,False,10
198,000000550259.jpg,True,10
199,000000552770.jpg,False,10
200,000000577985.jpg,True,10
201,000000551844.jpg,False,10
202,000000550101.jpg,True,10
203,000000562792.jpg,False,10
204,000000575593.jpg,False,10
205,000000575232.jpg,False,10
206,000000521688.jpg,False,10
207,000000544501.jpg,False,10
208,000000571373.jpg,False,10
209,000000562074.jpg,True,10
210,000000564087.jpg,False,10
211,000000538355.jpg,False,10
212,000000579263.jpg,False,10
213,000000518035.jpg,False,10
214,000000560194.jpg,False,10
215,000000532794.jpg,False,10
216,000000548491.jpg,False,10
217,000000566921.jpg,False,10
218,000000520031.jpg,True,10
219,000000574966.jpg,False,10
220,000000525940.jpg,True,10
221,000000575388.jpg,False,10
222,000000542970.jpg,True,10
223,000000536250.jpg,False,10
224,000000545504.jpg,False,10
225,000000557446.jpg,False,10
226,000000547408.jpg,True,10
227,000000539469.jpg,True,10
228,000000515634.jpg,False,10
229,000000539769.jpg,False,10
230,000000575275.jpg,True,10
231,000000524856.jpg,False,10
232,000000526863.jpg,True,10
233,000000518141.jpg,False,10
234,000000539050.jpg,False,10
235,000000544982.jpg,False,10
236,000000574105.jpg,False,10
237,000000542216.jpg,True,10
238,000000535619.jpg,False,10
239,000000561747.jpg,False,10
240,000000580473.jpg,False,10
241,000000550531.jpg,False,10
242,000000579377.jpg,True,10
243,000000563831.jpg,True,10
244,000000548589.jpg,True,10
245,000000561663.jpg,False,10
246,000000564539.jpg,False,10
247,000000581342.jpg,False,10
248,000000565063.jpg,True,10
249,000000575721.jpg,False,10
1500,000000575477.jpg,True,12
1501,000000560116.jpg,True,12
1502,000000521272.jpg,True,12
1503,000000565145.jpg,True,12
1504,000000563577.jpg,True,12
1505,000000561315.jpg,True,12
1506,000000528335.jpg,True,12
1507,000000517376.jpg,True,12
1508,000000529573.jpg,True,12
1509,000000572642.jpg,True,12
1510,000000578028.jpg,True,12
1511,000000523595.jpg,True,12
1512,000000544907.jpg,True,12
1513,000000516894.jpg,True,12
1514,000000552608.jpg,True,12
1515,000000545451.jpg,True,12
1516,000000542588.jpg,True,12
1517,000000521551.jpg,True,12
1518,000000557754.jpg,True,12
1519,000000515756.jpg,True,12
1520,000000537605.jpg,True,12
1521,000000515816.jpg,True,12
1522,000000567334.jpg,True,12
1523,000000539587.jpg,True,12
1524,000000562311.jpg,True,12
1525,000000537285.jpg,True,12
1526,000000565359.jpg,True,12
1527,000000570181.jpg,True,12
1528,000000539429.jpg,True,12
1529,000000574274.jpg,True,12
1530,000000530553.jpg,True,12
1531,000000518851.jpg,True,12
1532,000000533205.jpg,True,12
1533,000000541153.jpg,True,12
1534,000000546392.jpg,True,12
1535,000000521265.jpg,True,12
1536,000000572281.jpg,True,12
1537,000000554696.jpg,True,12
1538,000000536279.jpg,True,12
1539,000000535846.jpg,True,12
1540,000000581095.jpg,True,12
1541,000000531629.jpg,True,12
1542,000000571771.jpg,True,12
1543,000000526298.jpg,True,12
1544,000000540650.jpg,True,12
1545,000000569623.jpg,True,12
1546,000000536478.jpg,True,12
1547,000000572838.jpg,True,12
1548,000000564877.jpg,True,12
1549,000000528908.jpg,True,12
1550,000000580270.jpg,True,12
1551,000000557331.jpg,True,12
1552,000000562439.jpg,True,12
1553,000000581265.jpg,True,12
1554,000000563383.jpg,True,12
1555,000000561282.jpg,True,12
1556,000000538024.jpg,True,12
1557,000000527115.jpg,True,12
1558,000000522693.jpg,True,12
1559,000000574230.jpg,True,12
1560,000000533167.jpg,True,12
1561,000000538130.jpg,True,12
1562,000000580438.jpg,True,12
1563,000000533866.jpg,True,12
1564,000000528324.jpg,True,12
1565,000000534376.jpg,True,12
1566,000000556895.jpg,True,12
1567,000000528290.jpg,True,12
1568,000000561250.jpg,True,12
1569,000000562329.jpg,True,12
1570,000000536253.jpg,True,12
1571,000000578639.jpg,True,12
1572,000000536908.jpg,True,12
1573,000000546225.jpg,True,12
1574,000000524726.jpg,True,12
1575,000000531731.jpg,True,12
1576,000000534550.jpg,True,12
1577,000000557770.jpg,True,12
1578,000000548767.jpg,True,12
1579,000000580496.jpg,True,12
1580,000000547042.jpg,True,12
1581,000000515996.jpg,True,12
1582,000000532886.jpg,True,12
1583,000000561759.jpg,True,12
1584,000000529595.jpg,True,12
1585,000000528991.jpg,True,12
1586,000000558680.jpg,True,12
1587,000000570157.jpg,True,12
1588,000000544938.jpg,True,12
1589,000000569105.jpg,False,12
1590,000000552220.jpg,True,12
1591,000000520056.jpg,False,12
1592,000000516578.jpg,False,12
1593,000000552991.jpg,True,12
1594,000000565162.jpg,True,12
1595,000000551628.jpg,False,12
1596,000000549070.jpg,False,12
1597,000000531251.jpg,False,12
1598,000000570020.jpg,True,12
1599,000000541781.jpg,True,12
1600,000000533390.jpg,True,12
1601,000000535731.jpg,False,12
1602,000000534899.jpg,True,12
1603,000000531417.jpg,True,12
1604,000000579338.jpg,False,12
1605,000000556206.jpg,False,12
1606,000000549408.jpg,True,12
1607,000000562665.jpg,True,12
1608,000000553257.jpg,True,12
1609,000000580448.jpg,False,12
1610,000000565472.jpg,True,12
1611,000000554153.jpg,True,12
1612,000000567461.jpg,False,12
1613,000000546616.jpg,False,12
1614,000000580635.jpg,True,12
1615,000000572576.jpg,False,12
1616,000000544030.jpg,True,12
1617,000000518045.jpg,True,12
1618,000000536115.jpg,True,12
1619,000000515675.jpg,True,12
1620,000000575809.jpg,False,12
1621,000000567386.jpg,False,12
1622,000000556200.jpg,False,12
1623,000000534059.jpg,False,12
1624,000000550131.jpg,False,12
1625,000000580535.jpg,False,12
1626,000000556184.jpg,False,12
1627,000000568541.jpg,True,12
1628,000000529816.jpg,False,12
1629,000000533740.jpg,False,12
1630,000000558413.jpg,False,12
1631,000000547159.jpg,True,12
1632,000000522532.jpg,False,12
1633,000000522518.jpg,False,12
1634,000000532935.jpg,True,12
1635,000000527385.jpg,True,12
1636,000000553170.jpg,False,12
1637,000000549116.jpg,False,12
1638,000000528593.jpg,False,12
1639,000000569573.jpg,True,12
1640,000000520695.jpg,True,12
1641,000000540360.jpg,False,12
1642,000000577101.jpg,False,12
1643,000000545887.jpg,True,12
1644,000000551634.jpg,True,12
1645,000000519518.jpg,True,12
1646,000000522050.jpg,False,12
1647,000000575390.jpg,False,12
1648,000000556768.jpg,False,12
1649,000000556093.jpg,True,12
1650,000000564207.jpg,True,12
1651,000000580425.jpg,False,12
1652,000000564213.jpg,False,12
1653,000000560650.jpg,False,12
1654,000000557034.jpg,False,12
1655,000000529971.jpg,False,12
1656,000000517486.jpg,False,12
1657,000000573244.jpg,True,12
1658,000000575054.jpg,True,12
1659,000000545146.jpg,True,12
1660,000000563193.jpg,True,12
1661,000000565010.jpg,True,12
1662,000000531933.jpg,True,12
1663,000000558218.jpg,True,12
1664,000000568380.jpg,False,12
1665,000000539272.jpg,True,12
1666,000000549533.jpg,True,12
1667,000000531314.jpg,False,12
1668,000000568719.jpg,False,12
1669,000000539547.jpg,True,12
1670,000000523303.jpg,False,12
1671,000000581644.jpg,True,12
1672,000000549751.jpg,False,12
1673,000000520711.jpg,True,12
1674,000000523901.jpg,False,12
1675,000000535095.jpg,False,12
1676,000000528902.jpg,False,12
1677,000000570119.jpg,False,12
1678,000000543937.jpg,False,12
1679,000000524659.jpg,False,12
1680,000000535747.jpg,False,12
1681,000000540948.jpg,False,12
1682,000000571693.jpg,False,12
1683,000000535985.jpg,False,12
1684,000000549811.jpg,True,12
1685,000000569932.jpg,False,12
1686,000000529730.jpg,True,12
1687,000000519750.jpg,True,12
1688,000000557526.jpg,True,12
1689,000000532386.jpg,True,12
1690,000000559276.jpg,True,12
1691,000000517550.jpg,False,12
1692,000000547805.jpg,True,12
1693,000000579864.jpg,False,12
1694,000000550259.jpg,False,12
1695,000000552770.jpg,False,12
1696,000000577985.jpg,True,12
1697,000000551844.jpg,True,12
1698,000000550101.jpg,True,12
1699,000000562792.jpg,False,12
1700,000000575593.jpg,True,12
1701,000000575232.jpg,True,12
1702,000000521688.jpg,True,12
1703,000000544501.jpg,False,12
1704,000000571373.jpg,False,12
1705,000000562074.jpg,True,12
1706,000000564087.jpg,True,12
1707,000000538355.jpg,False,12
1708,000000579263.jpg,True,12
1709,000000518035.jpg,False,12
1710,000000548491.jpg,False,12
1711,000000566921.jpg,True,12
1712,000000520031.jpg,True,12
1713,000000574966.jpg,False,12
1714,000000525940.jpg,True,12
1715,000000575388.jpg,False,12
1716,000000542970.jpg,True,12
1717,000000536250.jpg,False,12
1718,000000545504.jpg,True,12
1719,000000547408.jpg,True,12
1720,000000539469.jpg,True,12
1721,000000515634.jpg,False,12
1722,000000539769.jpg,False,12
1723,000000575275.jpg,True,12
1724,000000524856.jpg,False,12
1725,000000526863.jpg,False,12
1726,000000518141.jpg,False,12
1727,000000539050.jpg,False,12
1728,000000544982.jpg,True,12
1729,000000574105.jpg,False,12
1730,000000542216.jpg,True,12
1731,000000561747.jpg,True,12
1732,000000580473.jpg,False,12
1733,000000550531.jpg,True,12
1734,000000563831.jpg,True,12
1735,000000548589.jpg,True,12
1736,000000561663.jpg,False,12
1737,000000564539.jpg,True,12
1738,000000581342.jpg,False,12
1739,000000565063.jpg,True,12
1740,000000575721.jpg,False,12
1741,000000566459.jpg,True,12
1742,000000554763.jpg,True,12
1743,000000531437.jpg,False,12
1744,000000545017.jpg,True,12
1745,000000517810.jpg,False,12
1746,000000568136.jpg,False,12
1747,000000553348.jpg,True,12
1748,000000561219.jpg,True,12
1749,000000514905.jpg,True,12
1750,000000578321.jpg,True,12
1751,000000564229.jpg,True,12
1752,000000515596.jpg,False,12
1753,000000540034.jpg,False,12
1754,000000554993.jpg,False,12
1755,000000540293.jpg,True,12
1756,000000544454.jpg,True,12
1757,000000524036.jpg,True,12
1758,000000543149.jpg,False,12
1759,000000566269.jpg,True,12
1760,000000516073.jpg,True,12
1761,000000577465.jpg,False,12
1762,000000521380.jpg,False,12
1763,000000561832.jpg,True,12
1764,000000546030.jpg,True,12
1765,000000545256.jpg,False,12
1766,000000517559.jpg,True,12
1767,000000539009.jpg,False,12
1768,000000522578.jpg,True,12
1769,000000516032.jpg,False,12
1770,000000570370.jpg,False,12
1771,000000574204.jpg,True,12
1772,000000558691.jpg,True,12
1773,000000575148.jpg,False,12
1774,000000563800.jpg,True,12
1775,000000549591.jpg,False,12
1776,000000575085.jpg,False,12
1777,000000553922.jpg,True,12
1778,000000581645.jpg,False,12
1779,000000547967.jpg,True,12
1780,000000578266.jpg,True,12
1781,000000527393.jpg,True,12
1782,000000575423.jpg,False,12
1783,000000525963.jpg,False,12
1784,000000573919.jpg,True,12
1785,000000579894.jpg,False,12
1786,000000541598.jpg,False,12
1787,000000579597.jpg,False,12
1788,000000552955.jpg,True,12
1789,000000551234.jpg,False,12
1790,000000566019.jpg,False,12
1791,000000555594.jpg,True,12
1792,000000546259.jpg,False,12
1793,000000569152.jpg,True,12
1794,000000580193.jpg,False,12
1795,000000538224.jpg,True,12
1796,000000542648.jpg,False,12
1797,000000560145.jpg,False,12
1798,000000547045.jpg,True,12
1799,000000523122.jpg,True,12
1800,000000520415.jpg,True,12
1801,000000581706.jpg,False,12
1802,000000527864.jpg,True,12
1803,000000551694.jpg,True,12
1804,000000574233.jpg,False,12
1805,000000525257.jpg,True,12
1806,000000575667.jpg,True,12
1807,000000577689.jpg,True,12
1808,000000551774.jpg,True,12
1809,000000572583.jpg,True,12
1810,000000554999.jpg,False,12
1811,000000520646.jpg,False,12
1812,000000581836.jpg,False,12
1813,000000561904.jpg,True,12
1814,000000515877.jpg,True,12
1815,000000519270.jpg,False,12
1816,000000553238.jpg,False,12
1817,000000579972.jpg,False,12
1818,000000523479.jpg,False,12
1819,000000535518.jpg,True,12
1820,000000537609.jpg,False,12
1821,000000526817.jpg,True,12
1822,000000521081.jpg,True,12
1823,000000581333.jpg,True,12
1824,000000516057.jpg,True,12
1825,000000548064.jpg,False,12
1826,000000516351.jpg,False,12
1827,000000543682.jpg,True,12
1828,000000548880.jpg,True,12
1829,000000517444.jpg,True,12
1830,000000580224.jpg,True,12
1831,000000539240.jpg,False,12
1832,000000529316.jpg,True,12
1833,000000552278.jpg,False,12
1834,000000563732.jpg,False,12
1835,000000536706.jpg,False,12
1836,000000577379.jpg,False,12
1837,000000534563.jpg,True,12
1838,000000554594.jpg,False,12
1839,000000557696.jpg,True,12
1840,000000577799.jpg,True,12
1841,000000548740.jpg,False,12
1842,000000559871.jpg,False,12
1843,000000534009.jpg,True,12
1844,000000567534.jpg,True,12
1845,000000566933.jpg,False,12
1846,000000578443.jpg,False,12
1847,000000566150.jpg,False,12
1848,000000538959.jpg,True,12
1849,000000528871.jpg,True,12
1850,000000557414.jpg,True,12
1851,000000555395.jpg,True,12
1852,000000515901.jpg,False,12
1853,000000521120.jpg,False,12
1854,000000534599.jpg,True,12
1855,000000581272.jpg,True,12
1856,000000555421.jpg,True,12
1857,000000579285.jpg,False,12
1858,000000533977.jpg,False,12
1859,000000518864.jpg,False,12
1860,000000526293.jpg,True,12
1861,000000550636.jpg,False,12
1862,000000547822.jpg,True,12
1863,000000536002.jpg,False,12
1864,000000535665.jpg,False,12
1865,000000571986.jpg,True,12
1866,000000518031.jpg,False,12
1867,000000540282.jpg,True,12
1868,000000527900.jpg,False,12
1869,000000533432.jpg,True,12
1870,000000518666.jpg,False,12
1871,000000576917.jpg,True,12
1872,000000556457.jpg,True,12
1873,000000574903.jpg,True,12
1874,000000565621.jpg,True,12
1875,000000533748.jpg,False,12
1876,000000539433.jpg,False,12
1877,000000527880.jpg,True,12
1878,000000544377.jpg,True,12
1879,000000536527.jpg,False,12
1880,000000542237.jpg,False,12
1881,000000576699.jpg,False,12
1882,000000575297.jpg,True,12
1883,000000536452.jpg,True,12
1884,000000573220.jpg,True,12
1885,000000536501.jpg,True,12
1886,000000516887.jpg,False,12
1887,000000565403.jpg,True,12
1888,000000526569.jpg,True,12
1889,000000564182.jpg,True,12
1890,000000545222.jpg,False,12
1891,000000558590.jpg,True,12
1892,000000579873.jpg,False,12
1893,000000561906.jpg,True,12
1894,000000523249.jpg,True,12
1895,000000515817.jpg,False,12
1896,000000518111.jpg,True,12
1897,000000556989.jpg,True,12
1898,000000564538.jpg,False,12
1899,000000561819.jpg,True,12
1900,000000536691.jpg,False,12
1901,000000577523.jpg,True,12
1902,000000545880.jpg,True,12
1903,000000518143.jpg,False,12
1904,000000529869.jpg,False,12
1905,000000546505.jpg,False,12
1906,000000536625.jpg,True,12
1907,000000539855.jpg,False,12
1908,000000556297.jpg,True,12
1909,000000561782.jpg,True,12
1910,000000567088.jpg,True,12
1911,000000530733.jpg,False,12
1912,000000546250.jpg,True,12
1913,000000562429.jpg,True,12
1914,000000537075.jpg,False,12
1915,000000536060.jpg,False,12
1916,000000543828.jpg,True,12
1917,000000531712.jpg,False,12
1918,000000520071.jpg,True,12
1919,000000562250.jpg,True,12
1920,000000555841.jpg,False,12
1921,000000527478.jpg,True,12
1922,000000537435.jpg,False,12
1923,000000563375.jpg,False,12
1924,000000545067.jpg,False,12
1925,000000544083.jpg,False,12
1926,000000534280.jpg,True,12
1927,000000532176.jpg,False,12
1928,000000577248.jpg,True,12
1929,000000544029.jpg,True,12
1930,000000556710.jpg,True,12
1931,000000573304.jpg,True,12
1932,000000551289.jpg,False,12
1933,000000550406.jpg,True,12
1934,000000523723.jpg,False,12
1935,000000542507.jpg,True,12
1936,000000527017.jpg,True,12
1937,000000517180.jpg,False,12
1938,000000569870.jpg,True,12
1939,000000543031.jpg,True,12
1940,000000573837.jpg,True,12
1941,000000535436.jpg,False,12
1942,000000569473.jpg,False,12
1943,000000561236.jpg,True,12
1944,000000577218.jpg,True,12
1945,000000570627.jpg,True,12
1946,000000552653.jpg,False,12
1947,000000537187.jpg,True,12
1948,000000527041.jpg,True,12
1949,000000573305.jpg,True,12
1950,000000547924.jpg,True,12
1951,000000575402.jpg,True,12
1952,000000538998.jpg,False,12
1953,000000537593.jpg,False,12
1954,000000573040.jpg,True,12
1955,000000563675.jpg,True,12
1956,000000572020.jpg,True,12
1957,000000530657.jpg,True,12
1958,000000538598.jpg,True,12
1959,000000523570.jpg,True,12
1960,000000529747.jpg,True,12
1961,000000552743.jpg,True,12
1962,000000578234.jpg,False,12
1963,000000576969.jpg,False,12
1964,000000548947.jpg,False,12
1965,000000578296.jpg,False,12
1966,000000541960.jpg,False,12
1967,000000519473.jpg,True,12
1968,000000567092.jpg,True,12
1969,000000560595.jpg,False,12
1970,000000575735.jpg,False,12
1971,000000525326.jpg,True,12
1972,000000519780.jpg,False,12
1973,000000574270.jpg,True,12
1974,000000551644.jpg,False,12
